,Florida,California,Texas,Pennsylvania,Virginia,New York,the District of Columbia,Arizona,Colorado,Massachusetts,Washington,Illinois,New Jersey,Michigan,Utah,Hawaii,Tennessee,Nevada,Connecticut,Mississippi,Oregon,Minnesota,Georgia,West Virginia,South Carolina,Maine,Maryland,North Carolina,Wyoming,Iowa,New Hampshire,Ohio,Idaho,Alabama,Montana,Nebraska,North Dakota,Indiana,Missouri,Louisiana,Alaska,Vermont,Rhode Island,Arkansas,Delaware,Kansas,Wisconsin,New Mexico,Oklahoma,Kentucky,South Dakota
2014-06-01,167051.42826909627,386259.82187176467,154503.11194345087,160334.9805197021,235443.97709882943,273768.25349244266,457400.31986583443,193797.42233587577,256947.1613878313,332512.1703817895,258581.21030089352,161334.87283552796,300304.60021219385,121838.48195293051,227192.7717093945,479446.3419743579,147297.77775369782,193711.60890608674,241548.07321485874,118059.00812885481,239908.5317154712,189025.0847502367,147628.05203359522,100023.94349191587,151041.61576432368,186570.32641172316,270068.96533240954,158115.03617815717,211375.59158830938,131608.58524855785,221459.26088858765,118206.8103435542,180009.28929740703,135152.53105056912,202965.07856991302,137662.43396794153,208502.07293632426,119513.9178327789,130152.09895490915,167169.88760013753,264716.1271506006,233506.48877935522,228276.68129138168,126539.98062078569,225966.64581027956,122674.69623194238,163544.76050113322,168491.6392540147,118305.83299085974,114537.71721524854,166138.41708468183
2014-07-01,168232.12134810173,387970.25016426475,155671.00045288817,160835.7386065504,235900.20049584893,274554.38318507845,460293.60486086534,194287.63018570855,258590.75400663537,333456.9665595921,259469.71241207558,162348.959354377,300991.8461739873,122902.15303386243,227807.89784440902,482060.0502202294,148017.5993367835,195625.59329748477,241732.7720054829,118952.3727376258,241237.1762357097,189494.18635772774,148500.28232369618,100615.10546469914,151608.6566107487,187416.98828713654,270306.8383701476,158530.8196610779,212083.37850275578,132330.37589823612,222183.6638212405,118885.3089351736,180916.46143491482,135465.73593062663,204168.84633430303,138268.91185503453,209920.2159874226,120209.25046610029,130929.084643878,168090.48896750915,265220.9058902545,234507.10436325832,228599.27841384817,126985.42325358912,226755.92200344495,123294.88510488298,164071.84176323115,168775.95733277628,118918.68572912988,115223.14954889055,166858.3785200518
2014-08-01,169236.83559398341,389469.86977958283,156721.23081676115,161082.02599295703,236187.50473454967,275021.82346443215,462898.5745646463,194734.67445113577,260246.01853732052,333841.6957370341,260077.9022216413,163186.25869662044,301215.33339911606,123742.10953294397,228376.2779755248,484379.4172589494,148458.5327984245,196956.56513489352,241505.73694384098,119942.41272831541,242429.00391615715,189827.5931136969,149188.00260266705,101616.56349104829,151934.7802712325,187796.31971102278,270458.8108769316,158748.7486974886,212678.63460978479,132782.71068466504,222621.60066824558,119283.32496611246,181618.939895739,135741.87985626026,205232.4039116456,138808.3726380834,211560.22760744594,120781.29050973717,131556.11906250136,168823.2309705628,265693.93871906167,235105.88454410757,228620.79584707017,127396.06779769003,227427.36742898016,123844.08516417771,164364.9431407856,168674.22303726745,119479.2596076379,115670.45727448513,167649.30023240237
2014-09-01,170281.14887771453,391945.6803478051,157647.1975318963,161105.30767599473,236559.63933820356,275649.0667568339,465442.91583168047,195233.91782580237,262260.0155534569,334450.6738786418,260912.06173523117,163799.10783259096,301532.76372403675,124329.07007731199,229024.52751502665,487639.527421721,148761.89739734898,197969.14159591447,241144.3658389369,120833.49865252803,243811.7207420606,190179.29878686927,149808.60395612125,102583.31178556172,152157.301677414,187967.90410693947,271000.4347544612,158913.1471022927,213481.39284474868,132839.36636479388,222960.0335879385,119487.61629469677,182328.043494884,135881.71599270543,206347.40946560167,139154.34135725626,213181.72544013176,121219.19002106239,131943.84415275897,169383.33882803493,267399.731125715,235736.38874086866,228884.74790419138,127750.87410236691,228463.47415990662,124262.72175199765,164388.29512183048,168594.9613284673,119942.05662050743,115815.52080924541,168338.38336025624
2014-10-01,171157.559288788,395086.32266264124,158303.7043914564,160767.98171775436,236796.21088400655,276135.5100724636,467600.738134382,195522.3874163942,264439.3795528736,334758.1521130326,261763.45147032416,164165.6780253331,301724.8145461686,124489.76836251114,229488.97421176554,490650.5167845992,148890.29885508018,198624.95919523525,240500.4291425794,121446.18022034857,245102.09382341383,190408.31236111862,150280.73502236712,103189.33792211779,152149.64763658287,187675.35233707435,271594.5444851436,158910.11656475012,213991.339576919,132350.00094813012,223180.4320927382,119393.19962481526,182739.632933393,135641.97018018362,206891.30263259538,139296.14262267793,214622.36231148418,121335.25021237152,132025.36620011248,169705.0179452588,268603.86470514163,235840.95946578923,229106.98246096188,127839.19141204981,229213.98590340596,124585.85111038189,164130.1858450024,168402.04847373234,120241.79952313933,115675.04354854226,168607.91256247583
2014-11-01,172252.7949652704,398605.9878266679,159133.39996020918,160556.86930455838,237033.95123729078,276803.66148601146,469954.5234151311,195964.1376925482,266886.1349163416,335550.5120791689,263004.4886884263,164512.67459369442,301823.47743130877,124701.38650667347,230002.2165635594,493635.16154175904,149250.27152001904,199762.62136539887,240253.33100149586,122005.20587707167,246521.08419259227,190736.37826281507,150840.4259240423,103912.36576966185,152308.85850678865,187397.74441056364,272302.0727335639,159055.36569568963,214423.58030408798,132024.32485085458,223547.57799818306,119356.01844750547,182979.9130988116,135363.7887085993,207592.78256670662,139443.3187369237,216137.76638668473,121409.16754750856,132119.72602210328,170388.11483867047,269912.0100759184,235726.06121850575,229608.28736347685,127895.72040839319,230126.07304806382,124892.93439322506,163960.88845720538,168485.7492334385,120668.62757572548,115533.33826498162,168706.8675976121
2014-12-01,173551.51023786407,401855.7971874902,160104.1139976613,160537.80264136157,237293.87374212113,277373.86137200944,472564.001297514,196406.8444888479,269536.187528654,336699.7192502646,264670.65773687564,164888.7586388441,301792.77428401605,124997.36688759644,230704.91602803918,495841.81711616996,149705.9895842798,200637.04528768454,240165.91395319343,122695.90449505851,248256.05885512405,191181.47909627412,151440.39699415493,104630.3279362097,152555.00011306247,187166.1688352199,272629.12540590804,159350.13407341446,215110.8908096461,132159.56102476534,224101.8092269681,119494.27903735386,183235.54967926742,135191.40518923374,208382.0440964317,139784.064970442,217822.92474766166,121571.28332579664,132405.27930764708,171341.7682850714,270710.96601461107,235476.2662747189,230008.17671676062,128002.86527405404,230743.59198988904,125429.69470287971,164070.49778167784,168754.59468316016,121322.17920782097,115589.86067324235,168910.2637326679
2015-01-01,174969.43537895745,404745.1258448192,161318.86423147272,160618.86475585084,237660.58539736606,277800.9787485393,474232.88727758825,197058.54050893502,272541.9430054961,338542.911684693,266830.30404742603,165124.91173206308,301737.57215463556,125525.72460761684,231876.38299446666,498368.31274704845,150261.89255914695,201698.61704793994,240323.60925093948,123483.7592493499,250233.45995554884,191954.71183300318,152035.28558606736,105428.6327527286,152941.73003091846,187094.03121515558,272706.5064924487,159855.74795153996,216183.57437107837,132737.8942308163,224729.63597384907,119839.16704273626,183754.13657592706,135087.56875756607,209391.67327462393,140211.47458931865,219372.05309524617,121818.01438241989,132765.4143423609,172366.8402969386,271602.71652828896,235507.53741623813,230378.73400599635,128178.61479506176,231745.40245759,125953.11556843152,164501.44209079872,168991.1534405588,121939.4456492084,115709.9486972133,169505.43394071548
2015-02-01,176212.13054503058,407187.1616461991,162577.76220372887,160671.86439984862,238023.02241372553,278052.7699500537,475498.670590363,197756.03360148703,275896.02271829895,340557.04450359993,269210.85255724896,165145.69657104998,301836.55594488553,126105.48055102245,233204.12725532055,501028.76356818347,150848.65240549765,202622.23049791018,240291.71326830843,124161.22092578649,252461.90390386563,192923.54523949104,152616.01205115195,105913.61573233582,153392.63881911253,187285.04526438203,272809.4775196829,160419.491516526,217660.40098873482,133488.89042365868,225540.12114080964,120212.20223194045,184622.92768958013,134975.64259535016,210291.1681438183,140734.2962401487,220838.19037618893,122075.87042692558,133012.30319771415,173374.80543565543,272197.89339588745,236015.27514291965,230946.91960461697,128333.04986071149,232890.67222807053,126461.6957554031,165035.92425484143,169196.16063546579,122306.0858368789,115854.27864883111,170379.87597083332
2015-03-01,177309.36577330445,409185.9347576149,163808.50655390194,160866.82452657723,238387.24562277136,278308.4377283006,476053.1428568997,198719.54433577272,279156.7396006455,342382.21206667967,271440.78776531474,165386.13820989858,302280.8350471784,126906.46218636555,234695.79823241007,503369.37958637095,151513.16027506287,203826.468806949,240599.91790009988,124913.77309905621,254482.18595558812,194045.38366463457,153267.9360501746,106374.34740457067,153987.6110054298,187573.39543158747,273301.7856899682,160966.7481393,219153.64712244194,134237.58741197706,226362.97966901283,120644.29948313117,185779.15776788667,135077.65017375431,211263.44168582986,141274.52481717567,222295.98738190872,122355.72629843825,133323.4263995006,174171.19448260762,272398.6499264855,236662.1900654391,231710.59314253632,128606.88317147356,234098.53476795403,126863.45279900594,165654.84674799594,169586.42046098787,122585.2356595911,116081.31042908564,171197.71559472455
2015-04-01,178411.36408267112,411120.51650449634,164960.23730314698,161294.92587516937,238775.25125287357,278772.4403026143,477341.67328780773,199880.6808255105,282212.45562501583,343882.0295438057,273520.89004890335,165791.34531500205,302771.4164824464,127883.79775445128,236223.8689653049,504916.2572471644,152312.31564954403,205267.4442904444,241032.25890222169,125780.38780897342,256436.09406685957,195227.21603693793,154083.98442762735,106837.03362540402,154695.62949534913,188266.97440244726,274151.5549549315,161546.53353621517,220546.67532537322,135081.8690640046,227478.7379365654,121188.6265441694,187018.5856501819,135581.68159697138,212597.79603614504,142017.95241169436,224072.25058135277,122780.72823903483,133832.84806405552,175072.70844435363,272976.83194956154,237486.48158405846,232623.02913044044,129048.21621640823,235039.4254883761,127405.59042147225,166369.67778619088,170238.29339710894,122967.46836580656,116625.87667026829,172044.31128471612
2015-05-01,179659.5865637449,413307.95464423177,166062.16661865392,161899.450214659,239276.8228896313,279605.66592399124,478608.1354912592,201270.2347320527,285015.83203672216,345243.2637718286,275560.3641034386,166561.75388569623,303549.4946076183,128999.15528480797,237841.60826062527,506698.82299887063,153222.82169134717,206987.22170252306,241556.0161717858,126854.62693161453,258268.33168008097,196373.11101398963,154984.24287820546,107372.69866857365,155527.95903515015,189121.9636926842,274976.35124192043,162186.71092050255,221719.8704978515,135809.1181079624,228592.2978253283,121876.73857096018,188425.417194662,136222.09284330782,214075.0671864069,142796.364231621,225969.53847215255,123304.41233993835,134542.741155189,176052.13261148406,273866.024707765,238391.4961529077,233293.85318778842,129463.73257844704,235607.81993579838,127951.80298741676,167173.69509783146,170852.151573967,123418.87670763025,117281.0850743588,172847.621321752
2015-06-01,180939.4352202723,415549.6246395076,167159.79110674397,162438.7355113261,239750.00739044024,280518.91159095016,480859.1012023574,202654.22926012566,287720.16319435864,346378.99828435754,277497.73543194844,167193.73053491634,304092.9515744596,129990.53748201893,239582.74836800995,508654.6002509252,154167.02532264206,209123.15256061582,241765.7837356398,127793.01783714135,260206.77127158354,197324.43625305165,155887.7710927125,107857.41573694277,156343.58861020437,190148.75629967367,275545.1801706774,162828.5408153305,222810.28126367848,136384.12784063758,229694.34319517642,122538.97242322238,189732.7584356101,136758.50156016895,215580.36972977026,143569.36673622692,227627.37337949013,123890.7591303282,135198.58326502846,176834.23255066053,274812.9475449267,239262.59132426232,233858.38761933483,129889.10418414277,236289.91764251282,128444.26959421947,167863.72759421405,171119.58886652833,123675.44172550553,117897.66426182965,173736.6965969425
2015-07-01,182398.69975855472,417316.0527428679,168301.0268692076,163080.79113486724,240363.8558113269,281655.7884199471,483965.1582327014,204113.15536569656,290565.8301864434,347715.7027342191,279548.19054826355,167869.59127330058,304869.9805150694,130826.89488553046,241541.86602149523,511290.58874339703,155166.84677845848,211334.8517425344,242094.22700040007,128778.81413395918,262413.5604220447,198153.47099026653,156882.18123260533,108270.91783951265,157184.54315316642,191264.08010301288,276157.00289675343,163509.21057215144,224228.4635901519,136788.8633091254,230810.98273064554,123226.52930657163,191007.88720783126,137122.47863857777,216959.03386089872,144249.79518267422,228832.57308677104,124418.62870912289,135922.51914438105,177406.42596713235,275877.16217550426,240052.2170487605,234744.38627868224,130397.4050455349,237239.4341075524,128940.4463403643,168387.45539034155,171342.2213649269,123927.58428834699,118425.32091207134,174442.68746348037
